sounds,files,words,correct_answer,training,practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome_animation.started,welcome_animation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,instructions.started,instructions.stopped,ISI.started,ISI.stopped,text.started,text.stopped,text_2.started,text_2.stopped,start.started,start.stopped,breaks.started,breaks.stopped,end.started,end.stopped,participant,date,expName,psychopyVersion,frameRate,
stimuli/SC_S1_wu3-w_192ms.wav,SC_S1_wu3-w_192ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,,,,,0,87,87,11,,,3,1,2.184873909000089,1298.8318383449996,None,1298.3265395589997,None,0.00047332480062323157,0.5004733248006232,1300.328972272,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_e1-p_192ms.wav,DW_S1_e1-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,Y,,,,,,,,,0,88,88,36,,,1,1,2.607226819999596,1301.5375145460002,None,1301.032758706,None,0.0014862524994896376,0.5014862524994896,1303.0311925249998,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_yi2-p_305ms.wav,DW_S2_yi2-p_305ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,,,,,0,89,89,28,,,2,1,6.366627612000229,1304.6660702660001,None,1304.1606221129996,None,0.0005748154999309918,0.500574815499931,1306.1622546620001,1308.2128353959997,1308.2128353959997,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_yi3-p_305ms.wav,SC_S2_yi3-p_305ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,,,,,0,90,90,101,,,3,1,2.369852830000127,1311.5508513739996,None,1311.0458615359994,None,0.0018518755996410619,0.5018518755996411,1313.045080631,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_yi4-p_305ms.wav,SC_S1_yi4-p_305ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,,,,,0,91,91,12,,,4,1,2.156363637999675,1314.4363514159995,None,1313.9311814880002,None,0.001213330699101789,0.5012133306991018,1315.9284945709996,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_yi2-p_192ms.wav,SC_S1_yi2-p_192ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,,,,,0,92,92,139,,,2,1,1.887113017000047,1317.1135889030002,None,1316.6087860979997,None,0.001637991698771657,0.5016379916987717,1318.6090676469994,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_ma3-p_305ms.wav,SC_S1_ma3-p_305ms.wav,1-妈          2-麻          3-马           4-骂,3,None,,,,,,,,,0,93,93,18,,,3,1,3.3937740540004597,1319.5269379840001,None,1319.0215711319997,None,0.001713824500257033,0.501713824500257,1321.0231627699995,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_yu3-w_192ms.wav,SC_S2_yu3-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,,,,,0,94,94,124,,,4,0,7.753296912999758,1323.4394318619998,None,1322.9347573180003,None,0.002076621500236797,0.5020766215002368,1324.933279236,1328.365514184,1328.365514184,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_e4-p_192ms.wav,SC_S1_e4-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,,,,,0,95,95,143,,,4,1,3.3582528399992952,1331.714458773,None,1331.209913662,None,0.0019189493996236706,0.5019189493996237,1333.2090034419998,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_yi4-p_192ms.wav,SC_S2_yi4-p_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,,,,,0,96,96,69,,,4,1,2.8329601089999414,1335.599742593,None,1335.0951878609994,None,0.0009868954994090018,0.500986895499409,1337.0942049569994,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_e1-p_305ms.wav,DW_S2_e1-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,97,97,114,,,1,1,3.1083400210000036,1338.9563442669996,None,1338.450897965,None,0.0013974764997328748,0.5013974764997329,1340.4503706750002,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_wu4-w_305ms.wav,DW_S1_wu4-w_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,,,,,0,98,98,141,,,3,0,2.61336669100001,1342.587396072,None,1342.083200952,None,0.001241230600498966,0.501241230600499,1344.0812246149999,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_e1-p_305ms.wav,DW_S1_e1-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,99,99,48,,,1,1,2.5913239729998168,1345.7213708580002,None,1345.2158672199994,None,0.0017789515004551504,0.5017789515004552,1347.2154196639995,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_ma2-p_305ms.wav,SC_S2_ma2-p_305ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,,,,,0,100,100,22,,,2,1,2.293017714000598,1348.8357131120001,None,1348.330353751,None,0.0002612524995129206,0.5002612524995129,1350.3329090919997,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_e3-w_305ms.wav,SC_S2_e3-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,,,,,0,101,101,46,,,2,0,2.205961134000063,1351.6507692300002,None,1351.1454204129996,None,0.0004394154984765919,0.5004394154984766,1353.145863361,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_ma4-w_305ms.wav,SC_S1_ma4-w_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,,,,,0,102,102,153,,,1,0,6.639350671999637,1354.377366928,None,1353.8725924689998,None,0.0004830194993701298,0.5004830194993701,1355.875068235,1359.1721726690002,1359.1721726690002,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_yu4-w_192ms.wav,SC_S1_yu4-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,,,,,0,103,103,20,,,2,0,2.078969994000545,1361.537726941,None,1361.0322578409996,None,0.0011208434998479788,0.501120843499848,1363.032532741,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_yi2-p_192ms.wav,SC_S2_yi2-p_192ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,,,,,0,104,104,56,,,2,1,2.3239535390002857,1364.1407749979999,None,1363.6354288060002,None,0.0019830954997814842,0.5019830954997815,1365.6342889329999,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_ma1-p_192ms.wav,SC_S2_ma1-p_192ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,,,,,0,105,105,127,,,1,1,2.0161371290005263,1366.9845865669995,None,1366.47959962,None,0.0019421864990363247,0.5019421864990363,1368.479460851,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_wu4-w_192ms.wav,DW_S2_wu4-w_192ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,,,,,0,106,106,137,,,3,0,4.726473409000391,1369.5222627069998,None,1369.0170088579998,None,0.0005975564999971539,0.5005975564999972,1371.0191757419998,1372.4095003329994,1372.4095003329994,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_e3-w_305ms.wav,SC_S1_e3-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,,,,,0,107,107,121,,,2,0,2.976906298999893,1374.767789513,None,1374.2630918289997,None,0.0019649124988063704,0.5019649124988064,1376.2644241099997,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_e1-p_192ms.wav,SC_S2_e1-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,108,108,13,,,1,1,3.328728391000368,1378.2639763910001,None,1377.7588781220002,None,0.001607016700290842,0.5016070167002908,1379.7585106839997,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_ma2-w_305ms.wav,DW_S2_ma2-w_305ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,,,,,0,109,109,149,,,1,0,2.1711033210003734,1382.1176192060002,None,1381.6127162539997,None,0.0011238864990446018,0.5011238864990446,1383.6129777119995,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_wu4-w_305ms.wav,SC_S2_wu4-w_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,,,,,0,110,110,21,,,1,0,8.8922348469996,1384.8124909609996,None,1384.3075520759994,None,0.0015153334998103674,0.5015153334998104,1386.3062056299996,1389.4760939879998,1389.4760939879998,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_ma1-w_305ms.wav,DW_S2_ma1-w_305ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,,,,,0,111,111,42,,,1,1,2.2040585559998362,1394.2286972229995,None,1393.7238138779994,None,0.0007283506010935525,0.5007283506010936,1395.72295752,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_wu2-w_305ms.wav,SC_S1_wu2-w_305ms.wav,1-乌          2-无          3-五          4-物,2,None,,,,,,,,,0,112,112,131,,,3,0,2.6398457029999918,1396.9528844879997,None,1396.4479103819995,None,0.001951601499968092,0.5019516014999681,1398.4487050139996,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_yu1-w_192ms.wav,SC_S1_yu1-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,,,,,0,113,113,83,,,2,0,2.4557358130005014,1400.1129754539998,None,1399.6077635849997,None,0.0017805324996515992,0.5017805324996516,1401.6087225709998,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_e2-p_192ms.wav,SC_S2_e2-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,,,,,0,114,114,99,,,2,1,2.1596169909998935,1403.089095757,None,1402.583504194,None,0.0018282605005879304,0.5018282605005879,1404.5807048099996,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_e3-p_305ms.wav,SC_S2_e3-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,,,,,0,115,115,87,,,3,1,2.4401299139999537,1405.7685989689999,None,1405.2638879219994,None,0.0011003466988768196,0.5011003466988768,1407.2624179220002,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_yu2-w_192ms.wav,DW_S1_yu2-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,,,,,0,116,116,27,,,2,1,4.088496173999374,1408.7282196209999,None,1408.223691837,None,0.00018905060005636187,0.5001890506000564,1410.2248478769998,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_e1-w_305ms.wav,DW_S2_e1-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,,,,,0,117,117,47,,,2,0,2.2677901010001733,1413.3409235849995,None,1412.8366844029997,None,0.0016996944996208185,0.5016996944996208,1414.8451988469997,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_e3-w_192ms.wav,SC_S1_e3-w_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,,,,,0,118,118,152,,,2,0,3.1530217110002923,1416.127709974,None,1415.6228023839994,None,0.00030555580087821,0.5003055558008782,1417.6241462809994,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_e4-w_305ms.wav,SC_S1_e4-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,,,,,0,119,119,94,,,2,0,3.7394954840001446,1419.7972205879996,None,1419.2924032720002,None,0.0001493836998633924,0.5001493836998634,1421.291792426,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_ma2-w_305ms.wav,SC_S2_ma2-w_305ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,,,,,0,120,120,140,,,1,0,2.8255360350003684,1424.0632115130002,None,1423.5580852379999,None,0.000792870499935816,0.5007928704999358,1425.5610346349995,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_e4-p_305ms.wav,SC_S2_e4-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,,,,,0,121,121,25,,,4,1,4.496788131999892,1427.4079483039995,None,1426.9029426199995,None,0.0016470274995299405,0.5016470274995299,1428.903994495,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_yu3-p_305ms.wav,SC_S1_yu3-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,,,,,0,122,122,123,,,3,1,3.207182346999616,1432.4255316649997,None,1431.9209134490002,None,0.00048743949992058333,0.5004874394999206,1433.9207518459998,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_wu4-w_305ms.wav,SC_S1_wu4-w_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,,,,,0,123,123,9,,,2,0,11.253262471999733,1436.1554484649996,None,1435.6504356770001,None,0.0007545704993390245,0.500754570499339,1437.6499563930001,1444.1722072029997,1444.1722072029997,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_yi1-w_305ms.wav,DW_S1_yi1-w_305ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,,,,,0,124,124,30,,,3,0,3.1306273119998878,1447.9340756379997,None,1447.4289489759994,None,5.825659991387511e-05,0.5000582565999139,1449.4317510629999,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_ma2-p_192ms.wav,SC_S1_ma2-p_192ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,,,,,0,125,125,80,,,2,1,2.245000273000187,1451.5876934239996,None,1451.0827849999996,None,0.0005955735996394651,0.5005955735996395,1453.0816749429996,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_yi1-p_305ms.wav,SC_S2_yi1-p_305ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,,,,,0,126,126,50,,,1,1,2.2670084919991496,1454.3577669389997,None,1453.8533503019999,None,0.0016177044999494683,0.5016177044999495,1455.8536982589994,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_wu3-w_192ms.wav,DW_S2_wu3-w_192ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,,,,,0,127,127,8,,,3,1,1.9274254210004074,1457.1452787030003,None,1456.6398263659994,None,0.0017963515001611086,0.5017963515001611,1458.63828372,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_ma4-w_305ms.wav,DW_S2_ma4-w_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,,,,,0,128,128,159,,,1,0,2.1017675660004898,1459.5949579159997,None,1459.089673159,None,0.0006309735999820987,0.5006309735999821,1461.0926214780002,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_wu4-p_305ms.wav,SC_S1_wu4-p_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,,,,,0,129,129,74,,,4,1,2.0626894770002764,1462.2180224839994,None,1461.7123897720003,None,0.0006522244993902859,0.5006522244993903,1463.7106346479995,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_e3-p_192ms.wav,SC_S2_e3-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,,,,,0,130,130,90,,,3,1,2.564787578000505,1464.8039513980002,None,1464.2986148589998,None,0.0009011946012833505,0.5009011946012834,1466.299904247,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_yu2-p_192ms.wav,DW_S1_yu2-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,,,,,0,131,131,112,,,2,1,2.5100465770001392,1467.8906823179996,None,1467.385000061,None,0.001075813499483047,0.501075813499483,1469.3864879819994,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_ma1-w_192ms.wav,SC_S2_ma1-w_192ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,,,,,0,132,132,44,,,1,1,2.234481161000076,1470.926229617,None,1470.4212098219996,None,0.0011839494991363608,0.5011839494991364,1472.423250199,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_yi4-p_192ms.wav,DW_S2_yi4-p_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,,,,,0,133,133,24,,,4,1,2.2527148720000696,1473.683971257,None,1473.1793395109999,None,0.0011980624003626872,0.5011980624003627,1475.1782962779998,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_yu4-w_192ms.wav,SC_S2_yu4-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,,,,,0,134,134,43,,,2,0,2.3333846079995055,1476.4593299440003,None,1475.9544794639996,None,0.0007758016008665436,0.5007758016008665,1477.9549850029998,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_e2-p_305ms.wav,SC_S2_e2-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,,,,,0,135,135,4,,,2,1,2.3095915590001823,1479.3151064510002,None,1478.8116962100003,None,0.0014955344995541964,0.5014955344995542,1480.809848123,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_e3-p_305ms.wav,SC_S1_e3-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,,,,,0,136,136,134,,,3,1,3.458321528999477,1482.1423799229997,None,1481.6378734869995,None,0.0005061778001618222,0.5005061778001618,1483.6382769000002,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S2_yi1-p_192ms.wav,SC_S2_yi1-p_192ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,,,,,0,137,137,108,,,1,1,2.5464029820004725,1486.1263128749997,None,1485.6206887890003,None,0.0010616825002216501,0.5010616825002217,1487.619126695,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_wu1-w_192ms.wav,DW_S1_wu1-w_192ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,,,,,0,138,138,148,,,1,1,5.576889222999853,1489.1918190380002,None,1488.6869285869998,None,0.0001296995997108752,0.5001296995997109,1490.6870779720002,1493.604912629,1493.604912629,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_yi2-w_305ms.wav,DW_S2_yi2-w_305ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,,,,,0,139,139,45,,,1,0,2.059232343000076,1495.2934983260002,None,1494.7892674229997,None,0.0005957184994258569,0.5005957184994259,1496.7896990829995,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_wu4-p_305ms.wav,DW_S1_wu4-p_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,,,,,0,140,140,151,,,4,1,3.4693208840008083,1497.8753782459999,None,1497.3702758489999,None,0.0008508476003044052,0.5008508476003044,1499.3716647319998,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_yu2-w_192ms.wav,SC_S1_yu2-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,,,,,0,141,141,59,,,2,1,11.101532059999954,1501.8671729769994,None,1501.3623072089995,None,0.00045683949883823516,0.5004568394988382,1503.3634336349996,1506.2831116529997,1506.2831116529997,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S2_yi2-p_192ms.wav,DW_S2_yi2-p_192ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,,,,,0,142,142,33,,,3,0,3.317361288000029,1513.4914356489999,None,1512.9859586519997,None,0.0014012603996889084,0.5014012603996889,1514.9894400329995,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_yu1-w_192ms.wav,DW_S1_yu1-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,,,,,0,143,143,125,,,2,0,1.7440006280003217,1517.3287218249998,None,1516.8233173959998,None,0.0010084595996886492,0.5010084595996886,1518.822134518,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_yu4-p_192ms.wav,SC_S1_yu4-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,,,,,0,144,144,91,,,4,1,2.021026348000305,1519.5876865290002,None,1519.0829710829994,None,0.0014247446997615043,0.5014247446997615,1521.0822424399994,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_yu2-p_305ms.wav,SC_S1_yu2-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,,,,,0,145,145,0,,,2,1,2.0030223249996197,1522.1256911339997,None,1521.6203712750003,None,0.00021127269974385854,0.5002112726997439,1523.620734868,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/SC_S1_yi1-p_305ms.wav,SC_S1_yi1-p_305ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,,,,,0,146,146,31,,,1,1,2.2819132670001636,1524.654794264,None,1524.149424921,None,0.00037957059976179153,0.5003795705997618,1526.1502423049997,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
stimuli/DW_S1_yi4-w_305ms.wav,DW_S1_yi4-w_305ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,,,,,0,147,147,107,,,3,0,2.5074370990005264,1527.4532614499994,None,1526.9483472040001,None,0.0011992486997769447,0.501199248699777,1528.9471767200002,None,None,None,,,,,,,16,2022_Jan_14_1602,Whispered,2021.2.3,479.080150768501,
